mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
82860,0.025651,0.0552014,0.0464559,0.0373255,0.0509588,0.057699,0.0560892,0.0234286,0.0170477,0.0297973,0.0557367,0.0306402,0.047305,0.030539,0.0077638,0.00117888,0.0166469,0.0460031,0.00283418,0.00212073,0.000147488,0.000865844,0.000184918,0.000326582,0.000312183,0.000135025,0.00760045,0.000104529,0.000115207,0.000119937,0.000118888,0.000127236,0.000156595,0.000104166,0.000103525,0.000105262,0.00010353,0.000102991,0.00010243,0.000102396,0.000102369,0.000102423,0.00010239,0.000102382,0.000104545,0.000102381,0.000103533,0.000102368,0.00010278,0.000102356,
82870,0.0413125,0.0512524,0.0475836,0.0568239,0.0365229,0.0464754,0.0492485,0.0573366,0.0133236,0.0451564,0.042968,0.0431008,0.0221244,0.0572929,0.00452308,0.0439196,0.0195327,0.00505444,0.00545824,0.000262151,0.000299375,0.00625857,0.00203742,0.000723108,0.000153851,0.000128985,0.000197542,0.000115139,0.000107846,0.000108864,0.000102724,0.000109654,0.000112527,0.000103488,0.000102969,0.000133165,0.000103094,0.000131999,0.000104619,0.000102458,0.000102577,0.000102558,0.000103141,0.000102423,0.000102553,0.000102563,0.000102366,0.000102369,0.000102361,0.000102357,
82880,0.0577953,0.0434861,0.0578793,0.0513763,0.0574761,0.0510633,0.0547174,0.0497283,0.0599385,0.0570003,0.0124165,0.0281414,0.0536954,0.0262111,0.0151723,0.00109695,0.00556696,0.0128905,0.00702224,0.000587241,0.000547038,0.000205813,0.000556084,0.000675336,0.000236334,0.000117326,0.000286924,0.000134513,0.000106057,0.000102952,0.000134569,0.00174987,0.000120631,0.000228781,0.000102734,0.000106382,0.000103368,0.000103702,0.000103333,0.000103437,0.000102586,0.000102443,0.000102564,0.000102422,0.000102384,0.000102676,0.000102368,0.000102393,0.000102357,0.000102361,
82890,0.00398697,0.0506274,0.0578753,0.00344404,0.0449579,0.0546288,0.0454429,0.0558509,0.039458,0.00568361,0.0243343,0.00839075,0.00858671,0.0485399,0.00928649,0.00891436,0.00329496,0.00232944,0.00345445,0.00594408,0.000366448,0.000348176,0.000503823,0.000369598,0.00142096,0.000173782,0.00136483,0.000196922,0.000135072,0.000114751,0.00011771,0.000111657,0.000105415,0.000102785,0.000102435,0.000102356,0.000108818,0.000110772,0.000102461,0.000102636,0.000102405,0.000103889,0.000102628,0.000102376,0.000102362,0.000102358,0.000102435,0.000102356,0.000102389,0.000102364,
82900,0.0338813,0.0142433,0.0402717,0.0525581,0.0484529,0.0344452,0.0523825,0.0489784,0.0520592,0.0306166,0.0384002,0.0146719,0.0222434,0.0106843,0.000684443,0.0169887,0.0463297,0.000724017,0.0277467,0.0021978,0.000205743,0.000489933,0.000878448,0.000173163,0.000337986,0.000444003,0.000126363,0.000138544,0.000134801,0.000162256,0.000116675,0.000365865,0.000114855,0.000106924,0.000103025,0.000103676,0.000103823,0.000102565,0.000102967,0.000112469,0.000102463,0.000102442,0.000102521,0.000102396,0.000102572,0.000102386,0.000102365,0.000102493,0.000103329,0.000102357,
82910,0.0546022,0.0431996,0.0556653,0.0169461,0.0505566,0.01301,0.0447626,0.0424006,0.0171834,0.0253434,0.0257274,0.0335593,0.0433994,0.0564828,0.0233759,0.0140741,0.0146217,0.0188102,0.00216431,0.0010032,0.000154091,0.00110124,0.000457922,0.000469547,0.000183245,0.000197777,0.00025221,0.000115058,0.000169619,0.000121412,0.000123836,0.000129239,0.000103422,0.000106306,0.000109605,0.000106775,0.000104987,0.000103255,0.000102895,0.000102575,0.000103081,0.00010246,0.000102381,0.000102765,0.000102408,0.000102363,0.000102361,0.000102358,0.00010237,0.000102358,
82920,0.0457287,0.0357846,0.0583524,0.0548417,0.0541429,0.0522643,0.0161901,0.0548234,0.0572151,0.0330896,0.0407804,0.0205521,0.0547155,0.0152147,0.0400882,0.0174269,0.0152714,0.00248142,0.0011678,0.000815701,0.000124184,0.00125332,0.000480947,0.000245191,0.000328965,0.00501609,0.000185603,0.000148106,0.000102668,0.000133442,0.000106494,0.0001037,0.00011577,0.000106163,0.000114048,0.000102605,0.000102452,0.000102721,0.000102505,0.000102425,0.000102483,0.000102562,0.000102413,0.000102356,0.000102355,0.000102356,0.000102406,0.000102398,0.000102368,0.000102359,
82930,0.0547242,0.0475251,0.0429618,0.0521542,0.0489678,0.0577812,0.0571121,0.00402217,0.0538659,0.0130239,0.0243147,0.0492146,0.0441971,0.0533956,0.0325021,0.0212249,0.0128717,0.00349622,0.00235723,0.000760291,0.00249174,0.000476036,0.00034126,0.000509685,0.00192802,0.000388487,0.000121323,0.000108232,0.000105709,0.000122526,0.00010969,0.000110667,0.000112439,0.000116514,0.000102377,0.000102621,0.000102525,0.000110459,0.000103571,0.000102456,0.000102373,0.000102905,0.000102411,0.000102524,0.000102586,0.000102355,0.000102368,0.000102394,0.000102358,0.000102355,
82940,0.0592838,0.0575922,0.0583062,0.0196724,0.0567891,0.0330537,0.0502674,0.0103533,0.0567328,0.0185057,0.0522579,0.0380299,0.0538589,0.0425087,0.0148864,0.0115828,0.00815167,0.00679467,0.00637066,0.0006493,0.000228922,0.000106527,0.00297471,0.000335151,0.000413437,0.000359744,0.000141025,0.000183578,0.000195684,0.000112429,0.0001155,0.000146823,0.000124694,0.000106575,0.000106107,0.000104289,0.000104346,0.000102706,0.00010283,0.000102407,0.000102394,0.000102423,0.000102443,0.000102426,0.000102367,0.000102399,0.00010265,0.000102358,0.000102356,0.000102357,
82950,0.0433971,0.0370328,0.0178666,0.0590505,0.0500709,0.0533382,0.0340069,0.0504097,0.0380454,0.0458168,0.045059,0.0449013,0.0121685,0.0162116,0.0435355,0.0156884,0.00156182,0.00088061,0.00924895,0.000520812,0.00195675,0.000498654,0.000843583,0.000217104,0.000107917,0.000167814,0.000130948,0.000119075,0.000103881,0.000103417,0.000102797,0.00010638,0.000117516,0.000374942,0.000821468,0.000102576,0.000102729,0.000102511,0.00010284,0.000102357,0.000102727,0.000102511,0.000102551,0.000102439,0.000102412,0.000102376,0.00010238,0.000102357,0.000102359,0.000102488,
82960,0.0467023,0.0550734,0.0575709,0.0540964,0.0578745,0.0507852,0.0569795,0.0580991,0.00225197,0.00202633,0.022361,0.0186259,0.0537083,0.0462834,0.00444484,0.010532,0.0137562,0.00121253,0.000802096,0.00207714,0.000648473,0.000180988,0.00584198,0.00258659,0.000604161,0.000232317,0.000120177,0.000160924,0.000298807,0.000630627,0.000126021,0.000152559,0.000105368,0.000103559,0.000104181,0.00010293,0.000103609,0.000103431,0.000102953,0.000102506,0.000102612,0.000102369,0.000102531,0.000102622,0.000102386,0.00010238,0.000102362,0.000102355,0.000102359,0.000102358,
82970,0.0337624,0.0570274,0.0511754,0.0454932,0.0558056,0.0579675,0.0515715,0.0509629,0.0209083,0.0493838,0.0261979,0.0103673,0.0275699,0.0452964,0.0574261,0.0444649,0.0548303,0.0040667,0.00468307,0.00243464,0.000266007,0.000537625,0.000471135,0.000605839,0.000333066,0.00197578,0.000528587,0.000157509,0.000192683,0.000104654,0.0001056,0.000149253,0.000104627,0.000103779,0.000106594,0.000102942,0.000103077,0.000102446,0.000102889,0.0001061,0.000102685,0.000102757,0.000102456,0.000102387,0.000102355,0.00010242,0.000102419,0.000102357,0.000102377,0.000102356,
82980,0.0527535,0.0546548,0.0549125,0.05605,0.0121854,0.0499758,0.0499558,0.0100528,0.0395091,0.0508412,0.0530949,0.0575437,0.0399171,0.0405532,0.0539913,0.0580156,0.00981428,0.00191447,0.00302169,0.000732584,0.00268918,0.000476916,0.000176178,0.000123904,0.000171599,0.000283965,0.000127022,0.00014104,0.00010472,0.000113208,0.000383075,0.000103256,0.000105927,0.000114412,0.000113763,0.000107774,0.00010332,0.000102616,0.000102394,0.000102356,0.000102467,0.000102726,0.000103228,0.000102367,0.000102375,0.000102414,0.00010236,0.00010243,0.000102451,0.00010236,
82990,0.021811,0.0444221,0.00641727,0.0489097,0.0595772,0.0244311,0.0553131,0.0467113,0.0542303,0.0245796,0.0325594,0.0352616,0.0255245,0.0582999,0.0569369,0.0160404,0.000970424,0.00488822,0.00390677,0.000170141,0.000242468,0.00166482,0.000174813,0.000593462,0.000200647,0.000337931,0.000119645,0.000129795,0.000121854,0.000104641,0.000108348,0.000108647,0.00010871,0.000108206,0.000102552,0.000102456,0.000103373,0.000109445,0.00010244,0.000102581,0.000102554,0.000102362,0.000102419,0.000102771,0.000102394,0.000102359,0.000102357,0.000102364,0.00010236,0.000102357,
83000,0.0512876,0.0529137,0.0270667,0.0395165,0.0170294,0.0360632,0.00892717,0.0341284,0.0538691,0.0545089,0.0406619,0.00212745,0.0102571,0.0213491,0.00309462,0.0545504,0.0571847,0.00261915,0.00298512,0.0164344,0.00542669,0.00223472,0.000313273,0.000476816,0.000149034,0.000138547,0.00025735,0.000121976,0.000112457,0.000208064,0.000109286,0.000135308,0.000112845,0.000109051,0.000103595,0.000107925,0.000102424,0.000102613,0.000102518,0.000102391,0.000102386,0.000102356,0.000102429,0.000102387,0.000102417,0.000102366,0.000102365,0.000102354,0.000102356,0.000102356,
83010,0.0489992,0.0520101,0.0500282,0.0562408,0.0565522,0.0496915,0.0462969,0.0500414,0.0409149,0.0506389,0.0541768,0.0384823,0.0367056,0.0106866,0.00913697,0.0316494,0.0164445,0.00378947,0.00286187,0.00259525,0.00156888,0.000280718,0.000785936,0.000131966,0.000219193,0.000157598,0.000187331,0.000286658,0.000280911,0.000638923,0.000126232,0.000104902,0.000103824,0.000102608,0.000103858,0.00010381,0.000103042,0.000104251,0.000102521,0.000102396,0.000102371,0.000102421,0.000102364,0.000102378,0.00010236,0.000112443,0.000102355,0.000102461,0.000102364,0.00010237,
83020,0.0574468,0.028422,0.0590531,0.00953077,0.0235657,0.0335253,0.044206,0.032174,0.0233614,0.0592637,0.0564866,0.0546782,0.000894753,0.0016433,0.0165217,0.0512629,0.0534423,0.000225861,0.000593071,0.000368092,0.00276782,0.0023742,0.00216176,0.00049997,0.000166537,0.000762233,0.000460031,0.00032945,0.000187555,0.000114418,0.000118567,0.000121433,0.00011805,0.000104821,0.000103821,0.000105123,0.000104116,0.000102551,0.000103829,0.000102747,0.00011196,0.000102764,0.000102364,0.000102413,0.000102368,0.000102385,0.00010245,0.000102368,0.000102365,0.000102359,
83030,0.0151467,0.0477911,0.0517272,0.0546658,0.0560296,0.048955,0.0463668,0.0581164,0.0383179,0.0379975,0.0352091,0.00536329,0.043515,0.0589837,0.000683085,0.00515315,0.00249023,0.0118197,0.0100277,0.00293614,0.000508927,0.00109336,0.00114871,0.0002375,0.000162721,0.000198869,0.000109288,0.000336894,0.000129598,0.000322658,0.000687718,0.000110747,0.000103082,0.000102393,0.00010436,0.000103235,0.000107693,0.000107428,0.00010475,0.000103125,0.000102523,0.000102582,0.000102489,0.000102468,0.000102505,0.000102381,0.000102359,0.000102375,0.000102362,0.000102354,
83040,0.0508997,0.0523867,0.052733,0.0462472,0.0267455,0.0514588,0.0189799,0.0054817,0.0523659,0.0536049,0.0171408,0.0385082,0.0444842,0.0099157,0.00163506,0.00361132,0.0124613,0.0132869,0.00240105,0.000165638,0.00141331,0.000121232,0.00032462,0.000462425,0.000513743,0.000462562,0.000138683,0.000162745,0.000112213,0.000118126,0.000106215,0.000103046,0.000113537,0.00011184,0.000124089,0.000102612,0.000104087,0.000103397,0.00010238,0.000102576,0.000103909,0.000102395,0.000104099,0.000102396,0.000102372,0.000102357,0.000102386,0.000102376,0.000102354,0.000102354,
83050,0.0021341,0.0185354,0.00617818,0.0134268,0.0527578,0.0377525,0.0304209,0.0331041,0.0318933,0.0488491,0.0225174,0.0105784,0.0310154,0.0333752,0.0418747,0.00584585,0.00162812,0.0028048,0.00444022,0.000189249,0.000942986,0.000240481,0.000284074,0.000563464,0.00236509,0.000643465,0.000258146,0.000110428,0.000133221,0.000114771,0.000117067,0.000116474,0.000181226,0.000151825,0.000105712,0.000102857,0.000103186,0.000102811,0.000102705,0.000102677,0.000102622,0.000102383,0.000107885,0.000102468,0.000102395,0.000102358,0.000102386,0.000103209,0.000102361,0.000102355,
83060,0.0513322,0.0548372,0.0540743,0.0444487,0.0477331,0.0219858,0.012205,0.0115512,0.0198182,0.0411729,0.0416111,0.0288806,0.0303966,0.0483852,0.00699167,0.00422409,0.00289251,0.000860652,0.00203877,0.000962422,0.00264167,0.0121328,0.00670251,0.000474779,0.000205232,0.00045373,0.000165829,0.000117229,0.000134302,0.000105781,0.000292232,0.000141652,0.000117856,0.000102949,0.000102495,0.000102775,0.000114442,0.000105369,0.000102472,0.000102405,0.000103715,0.000102914,0.000102475,0.000102424,0.000102356,0.000102355,0.000102355,0.00010244,0.000102359,0.000102356,
83070,0.0548277,0.0177102,0.0435496,0.0208066,0.0394778,0.0467612,0.0355981,0.0204501,0.0390431,0.00302115,0.0400287,0.0361652,0.0526799,0.0489154,0.00104373,0.00769582,0.00493578,0.0140309,0.005648,0.000188521,0.00622098,0.000250888,0.000160551,0.000146341,0.000119818,0.000164239,0.000143196,0.000611101,0.000240041,0.000158758,0.000114307,0.00011673,0.000116719,0.000106656,0.000104465,0.000102493,0.000104605,0.000102914,0.000103274,0.000102704,0.000102368,0.000102375,0.00010245,0.000102358,0.000102382,0.000102366,0.000102374,0.000102411,0.000103565,0.000102358,
83080,0.0561705,0.0555841,0.0292925,0.0363408,0.0429371,0.0468477,0.0217941,0.0567595,0.0411786,0.0305385,0.0435105,0.0582488,0.0204824,0.000105524,0.00189863,0.00516725,0.00915344,0.00349994,0.000729826,0.000444355,0.000316215,0.000504779,0.00024089,0.000551427,0.00183476,0.0251267,0.000367817,0.000119779,0.000127603,0.000118694,0.000106761,0.000117099,0.000104275,0.000106157,0.000201318,0.0001079,0.000102381,0.000106832,0.000102412,0.000102483,0.000102501,0.000102396,0.000102453,0.000103181,0.000102362,0.000102656,0.000102378,0.000102386,0.000102361,0.000102354,
83090,0.0576133,0.0502632,0.0483993,0.0429013,0.0348091,0.0523786,0.0541159,0.0506685,0.0422438,0.0423795,0.031811,0.00415258,0.0394095,0.0525687,0.0542012,0.00294777,0.0173843,0.00391599,0.000575721,0.00234052,0.0193459,0.000245064,0.0155799,0.000389133,0.000106237,0.00021062,0.000128445,0.000114822,0.000142748,0.000201102,0.000214327,0.000313147,0.000114516,0.000125656,0.000103031,0.00010938,0.000102975,0.000102681,0.000103679,0.000106333,0.00010304,0.000102872,0.000102583,0.000102388,0.000102685,0.000102382,0.000102382,0.000102366,0.000102365,0.000102357,
83100,0.0279918,0.0521102,0.0328524,0.054771,0.051273,0.0541768,0.0413091,0.0194007,0.0558959,0.0450866,0.0539991,0.0408277,0.0395802,0.0529831,0.00623292,0.0260338,0.00384715,0.0120254,0.0024794,0.00062806,0.00100933,0.00021182,0.00148234,0.000291912,0.000215878,0.00018647,0.000277047,0.000628728,0.00128708,0.00011001,0.000223738,0.00011933,0.00010694,0.000103119,0.000104669,0.000106731,0.000106017,0.000102653,0.000102493,0.000102432,0.000102641,0.00010239,0.00010248,0.000102427,0.000102382,0.000102703,0.000110567,0.000102375,0.000102393,0.000102355,
83110,0.0585866,0.0591732,0.050612,0.0473286,0.0451309,0.0273891,0.0508738,0.0479858,0.0454452,0.054797,0.0325615,0.0190759,0.00118774,0.00153829,0.00101962,0.00341686,0.0599595,0.0240771,0.000852917,0.00262811,0.000430438,0.000686625,0.000709318,0.00151748,0.00186086,0.000180997,0.000279658,0.000190254,0.000263307,0.000114311,0.000130807,0.000105083,0.000103832,0.00010483,0.000105746,0.000104163,0.000103222,0.000102734,0.000103028,0.000102443,0.000102784,0.000109206,0.000138382,0.000102525,0.00010265,0.000102493,0.000102369,0.000102357,0.000102372,0.000102355,
83120,0.0474564,0.0422682,0.0179615,0.0169938,0.0496538,0.0431255,0.0162113,0.045458,0.0455083,0.000876176,0.0120883,0.0535608,0.0566972,0.0461815,0.0580044,0.00145225,0.00141864,0.000785492,0.0011566,0.00130393,0.002978,0.00318884,0.000794979,0.000793296,0.000288623,0.000207095,0.000158155,0.000108357,0.000130341,0.0001152,0.000105435,0.000265278,0.000103035,0.000103734,0.000104042,0.000102739,0.000110795,0.000109446,0.000110537,0.00010852,0.000102392,0.000105382,0.000102751,0.00010262,0.000102387,0.000102545,0.000102384,0.000102356,0.00010236,0.000102375,
83130,0.0260322,0.00886611,0.0599805,0.0511151,0.057607,0.0273236,0.0548907,0.0562668,0.00637419,0.0473622,0.0531071,0.0572386,0.05026,0.0577364,0.00890433,0.00242547,0.00296347,0.000660792,0.0014064,0.000986142,0.00106055,0.00105828,0.00632764,0.000904013,0.0018228,0.000183758,0.000127293,0.000113101,0.000170444,0.000109351,0.000111071,0.000118921,0.000107112,0.000111599,0.000130543,0.000109442,0.000103626,0.000106728,0.000102494,0.000103194,0.00010255,0.000102711,0.000102529,0.000102465,0.000102378,0.000102359,0.000102367,0.000102385,0.00010237,0.000102361,
83140,0.0196948,0.0577449,0.015402,0.048105,0.00124667,0.0461849,0.0539512,0.0599919,0.0418384,0.0156111,0.0102561,0.0338213,0.00952421,0.0120019,0.00343708,0.00850274,0.0250955,0.0300552,0.056039,0.00805926,0.00401803,0.00361234,0.000757556,0.000354637,0.000131662,0.000129508,0.000146938,0.000147506,0.000127048,0.000144223,0.000348328,0.000103902,0.00010685,0.000105282,0.000121376,0.000104146,0.00010892,0.000105919,0.000102862,0.000102703,0.000102357,0.000102404,0.000102393,0.000102381,0.000102526,0.000102776,0.000102413,0.000102365,0.000102374,0.000102377,
83150,0.0447494,0.0575287,0.048069,0.00892975,0.0280684,0.0103711,0.0340727,0.0479593,0.0375064,0.051757,0.0249093,0.0331606,0.0580392,0.0557423,0.0119465,0.00296885,0.000664497,0.00659675,0.00594168,0.00502315,0.0059165,0.00170604,0.000516416,0.000204097,0.000483442,0.000364333,0.000620989,0.000154427,0.000105534,0.000117689,0.000107357,0.000114084,0.000110468,0.000171093,0.000103494,0.000103075,0.000102494,0.000102655,0.000102434,0.000102532,0.000102795,0.000102949,0.000104493,0.000102378,0.000102488,0.000102559,0.000102365,0.000102362,0.000102383,0.000102363,
83160,0.0467218,0.059284,0.034781,0.0474316,0.000111326,0.0547771,0.0408439,0.0471351,0.0583445,0.0315606,0.0107787,0.0472615,0.0321667,0.00429249,0.000555142,0.0104956,0.00542096,0.0035438,0.059444,0.00163737,0.00010991,0.000389442,0.000207236,0.0154912,0.00013913,0.000425048,0.000194167,0.000210753,0.000125726,0.000104359,0.000105672,0.00010827,0.000108107,0.000104555,0.000103198,0.000105046,0.000103634,0.000103081,0.000102528,0.000106403,0.000103025,0.000102686,0.000102378,0.000102413,0.000102406,0.000102395,0.000102409,0.000102395,0.000102354,0.00010237,
83170,0.050529,0.0449962,0.0466806,0.0183593,0.0510869,0.0550415,0.0508722,0.0527524,0.058896,0.0563832,0.00804357,0.00905207,0.00530557,0.0559509,0.0533305,0.0541083,0.0244693,0.000116652,0.0012884,0.000412194,0.0012592,0.00145064,0.000243903,0.000148138,0.00015993,0.000536557,0.000257058,0.000136962,0.000104911,0.000103533,0.000113666,0.0001212,0.000103024,0.000105601,0.000105266,0.0001148,0.000104665,0.00010941,0.000105569,0.000102686,0.000102576,0.000102373,0.000102482,0.000102887,0.000102381,0.000102484,0.000102365,0.000102358,0.00010242,0.000102375,
83180,0.0297228,0.0507491,0.0585186,0.0411368,0.0210869,0.014004,0.0453838,0.0252584,0.0543899,0.0557937,0.00450477,0.0597941,0.0476138,0.0543506,0.00609119,0.00224097,0.0423093,0.0236055,0.000463463,0.00409825,0.000722512,0.000200123,0.000118513,0.000252928,0.000217241,0.000264642,0.000527555,0.000479011,0.000106483,0.000105638,0.000113775,0.000106383,0.000105847,0.000103048,0.000104719,0.000103416,0.000103026,0.000102522,0.000102551,0.000102415,0.000103752,0.000103171,0.000102465,0.000102369,0.000102506,0.000102373,0.000102405,0.000102489,0.000102469,0.000102384,
83190,0.0489217,0.050376,0.0360146,0.056542,0.0568572,0.045182,0.0554542,0.0475006,0.0451521,0.0333265,0.0543948,0.0459754,0.000396701,0.020617,0.00286716,0.00507935,0.00333173,0.0021058,0.024924,0.00279298,0.000718125,0.000594865,0.0353035,0.000433086,0.000503788,0.000436246,0.00013855,0.00016531,0.000115978,0.000116924,0.000118076,0.00010511,0.000114305,0.000104078,0.000103215,0.000105682,0.00010488,0.000107138,0.000103628,0.00010248,0.000102548,0.000102534,0.000102673,0.000103191,0.00010237,0.000102611,0.000102418,0.000102397,0.000102356,0.00010236,
83200,0.0208547,0.0550982,0.0359752,0.0505445,0.0474324,0.0567691,0.0523752,0.0553382,0.0484386,0.0221469,0.0274591,0.0504595,0.0500469,0.0546383,0.0197356,0.00858738,0.0341749,0.0239515,0.000690034,0.00494635,0.00308196,0.00143577,0.000446321,0.000146398,0.000145926,0.000146008,0.000147077,0.000112498,0.000131543,0.000115174,0.000117849,0.000913912,0.000112749,0.000113129,0.000105455,0.00010551,0.000103431,0.000104155,0.000103297,0.000103728,0.000103897,0.0001024,0.000102359,0.000102359,0.00010263,0.000102402,0.000102408,0.000102365,0.000102363,0.000102357,
83210,0.0331231,0.0578735,0.0304922,0.0495154,0.0545773,0.0412121,0.0320138,0.0542603,0.0321697,0.0592334,0.00277677,0.0358791,0.0433096,0.0312744,0.0110164,0.0250824,0.0482957,0.00345309,0.00336615,0.000423279,0.000127443,0.000727272,0.000788298,0.000394588,0.00014695,0.000119321,0.000529258,0.000114374,0.000454707,0.000145316,0.000104736,0.000118586,0.000115634,0.000104074,0.000111357,0.000103115,0.000103121,0.00010451,0.000106613,0.000103227,0.000102396,0.000102711,0.000102387,0.000102404,0.000102359,0.000102427,0.000102368,0.000102376,0.000102573,0.000102358,
83220,0.0216816,0.026429,0.0270875,0.0462598,0.0563396,0.00277677,0.0508104,0.00290439,0.0447342,0.0544803,0.0323693,0.0504119,0.0564123,0.0129723,0.0103457,0.0339335,0.00164626,0.000664289,0.0185699,0.00433544,0.00130314,0.000481986,0.000417127,0.00285496,0.000120983,0.00033779,0.000523351,0.000224575,0.000207591,0.000120029,0.000111023,0.000105871,0.000103111,0.000104657,0.000111615,0.000111313,0.00010265,0.000103295,0.00010249,0.000102395,0.000102664,0.000102628,0.00010298,0.000102373,0.000102391,0.000102356,0.000102363,0.000102357,0.000102358,0.000102358,
83230,0.00685613,0.0111316,0.0492708,0.013711,0.0425923,0.0458446,0.0521765,0.0312599,0.0220705,0.00653148,0.00719719,0.0419326,0.00712591,0.0175091,0.0486478,0.00826554,0.00110654,0.000923002,0.00151335,0.000536577,0.00073848,0.000508669,0.00704163,0.000290744,0.000503331,0.000124264,0.000133784,0.0001369,0.000111575,0.000116299,0.000115951,0.000108276,0.000120469,0.000103018,0.000106935,0.000102356,0.00010313,0.000105757,0.000102606,0.000102725,0.000102773,0.000102414,0.000102572,0.000102451,0.000102366,0.000102358,0.00010236,0.000102363,0.000102617,0.000102376,
83240,0.0545004,0.052727,0.0452772,0.0536175,0.0470923,0.0268502,0.0520477,0.0591319,0.052775,0.0479497,0.0550759,0.0262151,0.0114593,0.015567,0.0102744,0.0560642,0.00757647,0.00231774,0.0249974,0.00565027,0.0038369,0.000864621,0.000159557,0.000109386,0.000167438,0.000186297,0.000136863,0.000154443,0.000104871,0.000109538,0.000112426,0.0001993,0.000102421,0.000666793,0.000107645,0.000107685,0.00010311,0.000102566,0.000102521,0.000102588,0.000102925,0.00010239,0.000102466,0.000102439,0.000102441,0.000102359,0.000102362,0.000102365,0.000102476,0.000102369,
83250,0.0524464,0.0275969,0.0465066,0.0301981,0.058632,0.0352801,0.0267756,0.0419584,0.0342689,0.0499514,0.0554864,0.0217023,0.0377994,0.00596356,0.00934889,0.0360126,0.0504921,0.000394577,0.000295644,0.000250336,0.000333481,0.000692626,0.000210056,0.000924899,0.00361286,0.00228934,0.000896865,0.000107239,0.000511389,0.000213285,0.00013918,0.000109196,0.000104232,0.000102792,0.00010287,0.000103197,0.000104662,0.000102743,0.000102609,0.000102385,0.000102408,0.000102536,0.000102391,0.000102748,0.000102897,0.00010237,0.000102382,0.000102361,0.000102366,0.000102434,
83260,0.0474403,0.0587301,0.0548485,0.055112,0.0422525,0.0530223,0.0355604,0.0401265,0.0442869,0.0484394,0.0564916,0.0488252,0.0353255,0.00431491,0.000534472,0.0057778,0.000986182,0.00117481,0.00371365,0.00635656,0.0362746,0.0527036,0.0148165,0.00193602,0.000997548,0.000465079,0.000228668,0.000134652,0.00011435,0.000661473,0.000118384,0.000115641,0.000121852,0.000104579,0.000103184,0.000102368,0.000104733,0.000103159,0.000103141,0.000102588,0.000102439,0.000102713,0.000102362,0.000102603,0.000102364,0.000102359,0.000102377,0.00010236,0.000102366,0.00010237,
83270,0.0541857,0.0278892,0.0498023,0.0466759,0.0382683,0.0587929,0.0509853,0.0523173,0.0545283,0.0437329,0.0351228,0.0252247,0.0459185,0.000823929,0.00185881,0.0259355,0.0529289,0.0248891,0.0379622,0.0345789,0.00592835,0.00215113,0.00101389,0.000641135,0.000897478,0.000632592,0.000345795,0.000140898,0.000216364,0.000126395,0.000132498,0.00010284,0.000104654,0.00010383,0.000104313,0.00010508,0.000107254,0.000102963,0.000103103,0.000102509,0.000102738,0.000102368,0.000102593,0.000102456,0.00010253,0.000102407,0.00010236,0.000102361,0.000102362,0.000102398,
83280,0.0200514,0.0537232,0.0527366,0.0579269,0.032146,0.0542682,0.0389097,0.0420468,0.0321749,0.046595,0.0490147,0.042944,0.0233376,0.0273108,0.0494665,0.00499063,0.0166854,0.000109586,0.0109307,0.00189743,0.000989536,0.000490196,0.000678988,0.000427893,0.000797194,0.000325857,0.000270501,0.000124549,0.000112252,0.000140506,0.000118711,0.000108314,0.000104568,0.000107087,0.000231704,0.000102638,0.000105893,0.000102403,0.000102727,0.000102386,0.000102437,0.000102759,0.000102743,0.000102365,0.00010241,0.000102404,0.00010236,0.000102363,0.000102361,0.000102354,
83290,0.0573548,0.0557076,0.0334804,0.0547412,0.0209188,0.0590397,0.0223138,0.0290553,0.0429635,0.0533664,0.0184517,0.044828,0.0198569,0.0380826,0.00208965,0.0495086,0.0588559,0.00339822,0.00716914,0.00067967,0.000249516,0.000196922,0.000328818,0.00024272,0.000915815,0.000477764,0.000105066,0.000124402,0.000141362,0.000217079,0.000109245,0.00017513,0.000102957,0.000104748,0.00010623,0.000102473,0.000102963,0.000102976,0.000102673,0.000107316,0.000102662,0.000102376,0.000102452,0.000102636,0.000102357,0.000102374,0.000102381,0.000102361,0.000102367,0.000102357,
83300,0.0584318,0.0214918,0.0537391,0.0585021,0.0545353,0.0302607,0.0150066,0.0578124,0.0513193,0.0104832,0.0542453,0.0559173,0.0575013,0.034006,0.036943,0.00534429,0.0152005,0.0124365,0.00122666,0.000991564,0.00219182,0.000328194,0.00011219,0.000144006,0.000201083,0.000154425,0.000887484,0.000299285,0.000102455,0.000232558,0.00013836,0.00010821,0.00010969,0.000102822,0.000108337,0.00010624,0.000105372,0.000103503,0.000103171,0.000103117,0.000102539,0.000102357,0.000102357,0.000102458,0.00010236,0.000102372,0.000102546,0.000102357,0.000102355,0.000102361,
